Sequence_ID,GC_Content
lcl|U00096.3_cds_AAC75604.1_2532,53.35
lcl|U00096.3_cds_AAC75605.1_2533,52.48
lcl|U00096.3_cds_AAC75606.1_2534,51.03
lcl|U00096.3_cds_AAC75607.1_2535,54.76
lcl|U00096.3_cds_AAC75608.1_2536,54.2
lcl|U00096.3_cds_AAC75609.2_2537,53.15
lcl|U00096.3_cds_AAT48143.1_2538,56.89
lcl|U00096.3_cds_AAC75611.2_2539,50.42
lcl|U00096.3_cds_AAC75612.2_2540,54.76
lcl|U00096.3_cds_AAC75613.2_2541,52.2
lcl|U00096.3_cds_AAC75614.2_2542,51.71
lcl|U00096.3_cds_AAC75615.1_2543,44.83
lcl|U00096.3_cds_ACO60003.1_2544,37.04
lcl|U00096.3_cds_AAC75616.1_2545,51.44
lcl|U00096.3_cds_AAC75617.1_2546,56.42
lcl|U00096.3_cds_AAC75618.1_2547,54.05
lcl|U00096.3_cds_AAC75619.1_2548,52.32
lcl|U00096.3_cds_AAC75620.1_2549,50.66
lcl|U00096.3_cds_AAC75621.1_2550,52.0
lcl|U00096.3_cds_AAC75622.1_2551,53.72
lcl|U00096.3_cds_AAC75623.1_2552,54.79
lcl|U00096.3_cds_AAC75624.1_2553,50.78
lcl|U00096.3_cds_AAC75625.1_2554,52.23
lcl|U00096.3_cds_AAC75626.1_2555,48.78
lcl|U00096.3_cds_AYC08234.1_2556,44.23
lcl|U00096.3_cds_AAC75627.1_2557,53.17
lcl|U00096.3_cds_AAC75628.2_2558,52.44
lcl|U00096.3_cds_AAC75629.1_2559,54.76
lcl|U00096.3_cds_AAC75630.2_2560,49.66
lcl|U00096.3_cds_AAC75631.1_2561,51.19
lcl|U00096.3_cds_AAC75632.1_2562,47.92
lcl|U00096.3_cds_AAC75633.1_2563,52.17
lcl|U00096.3_cds_AAC75634.1_2564,56.26
lcl|U00096.3_cds_AAC75635.1_2565,49.52
lcl|U00096.3_cds_AAC75636.2_2566,52.36
lcl|U00096.3_cds_AAC75637.1_2567,54.3
lcl|U00096.3_cds_QNV50535.1_2568,30.95
lcl|U00096.3_cds_AAC75638.2_2569,48.89
lcl|U00096.3_cds_AAC75639.2_2570,53.7
lcl|U00096.3_cds_AAC75640.1_2571,48.73
lcl|U00096.3_cds_QNV50536.1_2572,49.21
lcl|U00096.3_cds_AAC75641.1_2573,51.44
lcl|U00096.3_cds_QNV50514.1_2574,51.69
lcl|U00096.3_cds_AAC75642.1_2575,54.78
lcl|U00096.3_cds_AAC75643.1_2576,52.8
lcl|U00096.3_cds_AAC75644.1_2577,51.22
lcl|U00096.3_cds_AAC75646.1_2578,46.2
lcl|U00096.3_cds_AAC75647.1_2579,37.5
lcl|U00096.3_cds_AAC75648.1_2580,49.18
lcl|U00096.3_cds_AAC75649.1_2581,52.32
lcl|U00096.3_cds_AAC75650.1_2582,51.82
lcl|U00096.3_cds_AAC75651.2_2583,45.63
lcl|U00096.3_cds_AAC75652.1_2584,45.66
lcl|U00096.3_cds_AAC75653.1_2585,48.33
lcl|U00096.3_cds_AAC75654.1_2586,51.14
lcl|U00096.3_cds_AAC75655.1_2587,48.28
lcl|U00096.3_cds_AAC75656.1_2588,53.39
lcl|U00096.3_cds_AAC75657.2_2589,49.0
lcl|U00096.3_cds_AAC75658.1_2590,51.41
lcl|U00096.3_cds_AAC75659.1_2591,54.19
lcl|U00096.3_cds_AAC75660.2_2592,52.65
lcl|U00096.3_cds_AAT48144.3_2593,51.13
lcl|U00096.3_cds_AAC75663.1_2594,50.34
lcl|U00096.3_cds_AAC75664.1_2595,49.94
lcl|U00096.3_cds_AAT48145.1_2596,51.81
lcl|U00096.3_cds_AAC75666.2_2597,49.42
lcl|U00096.3_cds_AAC75667.2_2598,50.86
lcl|U00096.3_cds_AAC75668.1_2599,47.17
lcl|U00096.3_cds_AAC75669.1_2600,51.76
lcl|U00096.3_cds_AAC75670.1_2601,47.58
lcl|U00096.3_cds_AAC75671.1_2602,36.78
lcl|U00096.3_cds_AAC75672.1_2603,46.95
lcl|U00096.3_cds_AAC75673.1_2604,37.94
lcl|U00096.3_cds_AAC75674.1_2605,40.35
lcl|U00096.3_cds_AAC75675.1_2606,48.9
lcl|U00096.3_cds_AAC75676.1_2607,48.67
lcl|U00096.3_cds_AAC75677.1_2608,45.45
lcl|U00096.3_cds_AAC75678.1_2609,44.32
lcl|U00096.3_cds_AAC75679.2_2610,45.97
lcl|U00096.3_cds_AAT48146.1_2611,54.05
lcl|U00096.3_cds_AAC75681.1_2612,55.6
lcl|U00096.3_cds_AAC75682.1_2613,57.26
lcl|U00096.3_cds_AAC75683.2_2614,53.16
lcl|U00096.3_cds_AAC75684.2_2615,50.9
lcl|U00096.3_cds_AAC75685.1_2616,51.28
lcl|U00096.3_cds_AYC08235.1_2617,41.59
lcl|U00096.3_cds_AAC75690.1_2618,31.22
lcl|U00096.3_cds_AAC75691.1_2619,54.03
lcl|U00096.3_cds_AAC75692.1_2620,54.24
lcl|U00096.3_cds_ABD18698.1_2621,54.73
lcl|U00096.3_cds_AAC75693.1_2622,54.4
lcl|U00096.3_cds_AAC75694.1_2623,47.58
lcl|U00096.3_cds_AAC75695.2_2624,49.2
lcl|U00096.3_cds_AYC08236.1_2625,35.1
lcl|U00096.3_cds_AYC08237.1_2626,32.71
lcl|U00096.3_cds_AAC75706.2_2627,54.29
lcl|U00096.3_cds_AAC75707.2_2628,57.68
lcl|U00096.3_cds_AAC75708.1_2629,58.32
lcl|U00096.3_cds_AAC75709.1_2630,59.33
lcl|U00096.3_cds_AAC75710.1_2631,51.32
lcl|U00096.3_cds_AAC75711.2_2632,53.54
lcl|U00096.3_cds_AAC75712.1_2633,48.44
lcl|U00096.3_cds_AAC75713.1_2634,50.94
lcl|U00096.3_cds_AAC75714.1_2635,53.0
lcl|U00096.3_cds_AAC75715.1_2636,45.9
lcl|U00096.3_cds_AAC75716.1_2637,48.15
lcl|U00096.3_cds_AAC75717.1_2638,49.11
lcl|U00096.3_cds_AAC75718.1_2639,46.96
lcl|U00096.3_cds_AAC75719.2_2640,53.94
lcl|U00096.3_cds_AAC75720.1_2641,53.25
lcl|U00096.3_cds_AAC75721.1_2642,55.96
lcl|U00096.3_cds_AAC75722.1_2643,51.84
lcl|U00096.3_cds_AAC75723.1_2644,48.23
lcl|U00096.3_cds_AAC75724.1_2645,49.04
lcl|U00096.3_cds_AAC75725.1_2646,58.12
lcl|U00096.3_cds_AAC75726.1_2647,52.57
lcl|U00096.3_cds_AAC75729.1_2648,52.85
lcl|U00096.3_cds_AAC75730.1_2649,54.46
lcl|U00096.3_cds_AAC75731.1_2650,49.15
lcl|U00096.3_cds_AAC75732.1_2651,53.37
lcl|U00096.3_cds_AAC75733.1_2652,56.6
lcl|U00096.3_cds_AAC75734.1_2653,51.55
lcl|U00096.3_cds_AAC75735.1_2654,51.32
lcl|U00096.3_cds_AAC75736.1_2655,49.42
lcl|U00096.3_cds_AAC75737.1_2656,53.44
lcl|U00096.3_cds_AAC75738.1_2657,49.46
lcl|U00096.3_cds_AAC75739.1_2658,53.63
lcl|U00096.3_cds_AAC75740.1_2659,51.9
lcl|U00096.3_cds_AAC75741.1_2660,54.14
lcl|U00096.3_cds_AAC75742.1_2661,56.63
lcl|U00096.3_cds_AAC75743.1_2662,55.16
lcl|U00096.3_cds_AAT48148.1_2663,50.18
lcl|U00096.3_cds_AAT48149.1_2664,54.69
lcl|U00096.3_cds_AAC75746.1_2665,55.11
lcl|U00096.3_cds_AAC75747.1_2666,53.33
lcl|U00096.3_cds_AAC75748.1_2667,55.0
lcl|U00096.3_cds_AAC75749.1_2668,48.84
lcl|U00096.3_cds_AAC75750.2_2669,57.35
lcl|U00096.3_cds_AAC75751.2_2670,56.83
lcl|U00096.3_cds_AAC75752.1_2671,53.33
lcl|U00096.3_cds_AAC75753.1_2672,54.06
lcl|U00096.3_cds_AAC75754.1_2673,57.61
lcl|U00096.3_cds_AAC75755.1_2674,52.27
lcl|U00096.3_cds_AAC75756.2_2675,53.21
lcl|U00096.3_cds_AAT48150.1_2676,56.1
lcl|U00096.3_cds_AAC75758.1_2677,51.51
lcl|U00096.3_cds_AAC75759.1_2678,53.93
lcl|U00096.3_cds_AAC75760.1_2679,52.8
lcl|U00096.3_cds_AAC75761.1_2680,56.38
lcl|U00096.3_cds_AAC75762.1_2681,55.62
lcl|U00096.3_cds_AAC75763.1_2682,56.9
lcl|U00096.3_cds_AAC75764.1_2683,58.44
lcl|U00096.3_cds_AAC75765.1_2684,58.18
lcl|U00096.3_cds_AAC75766.1_2685,57.35
lcl|U00096.3_cds_AAC75767.1_2686,50.22
lcl|U00096.3_cds_AAC75768.1_2687,52.99
lcl|U00096.3_cds_AAC75769.1_2688,55.21
lcl|U00096.3_cds_AAC75770.1_2689,55.31
lcl|U00096.3_cds_AAC75771.1_2690,55.44
lcl|U00096.3_cds_AAC75772.2_2691,57.27
lcl|U00096.3_cds_AAC75773.1_2692,52.57
lcl|U00096.3_cds_AAC75774.1_2693,50.56
lcl|U00096.3_cds_AAC75775.1_2694,56.13
lcl|U00096.3_cds_AAC75776.1_2695,42.31
lcl|U00096.3_cds_AAC75777.2_2696,51.56
lcl|U00096.3_cds_AAC75778.1_2697,53.03
lcl|U00096.3_cds_AAC75779.1_2698,55.1
lcl|U00096.3_cds_AAC75780.1_2699,53.52
lcl|U00096.3_cds_AAC75781.1_2700,51.48
lcl|U00096.3_cds_AAC75782.1_2701,51.72
lcl|U00096.3_cds_AAC75783.1_2702,52.06
lcl|U00096.3_cds_AAC75784.1_2703,52.46
lcl|U00096.3_cds_AAC75785.1_2704,53.43
lcl|U00096.3_cds_AAC75786.1_2705,54.72
lcl|U00096.3_cds_AAC75787.1_2706,52.19
lcl|U00096.3_cds_AAC75788.1_2707,53.75
lcl|U00096.3_cds_AAC75789.1_2708,55.41
lcl|U00096.3_cds_AAC75790.1_2709,51.92
lcl|U00096.3_cds_AAC75791.1_2710,48.15
lcl|U00096.3_cds_AAC75792.1_2711,52.48
lcl|U00096.3_cds_AAC75793.1_2712,54.62
lcl|U00096.3_cds_AAC75794.1_2713,53.03
lcl|U00096.3_cds_AAC75795.1_2714,49.33
lcl|U00096.3_cds_AAC75796.2_2715,46.32
lcl|U00096.3_cds_AAC75797.1_2716,51.31
lcl|U00096.3_cds_AAC75798.1_2717,45.33
lcl|U00096.3_cds_AAC75799.2_2718,48.15
lcl|U00096.3_cds_AAC75800.1_2719,43.5
lcl|U00096.3_cds_AAC75801.1_2720,46.38
lcl|U00096.3_cds_AAC75802.1_2721,43.8
lcl|U00096.3_cds_AAC75803.1_2722,44.69
lcl|U00096.3_cds_AAC75804.1_2723,50.75
lcl|U00096.3_cds_AAC75805.1_2724,56.04
lcl|U00096.3_cds_AAC75806.1_2725,56.06
lcl|U00096.3_cds_AAC75807.1_2726,49.45
lcl|U00096.3_cds_AAC75808.2_2727,55.35
lcl|U00096.3_cds_AAC75809.2_2728,55.17
lcl|U00096.3_cds_AAC75810.1_2729,46.53
lcl|U00096.3_cds_AAC75811.2_2730,55.63
lcl|U00096.3_cds_AAC75812.2_2731,55.64
lcl|U00096.3_cds_AAC75813.2_2732,53.21
lcl|U00096.3_cds_AAT48151.1_2733,50.52
lcl|U00096.3_cds_AAC75816.2_2734,45.67
lcl|U00096.3_cds_AAC75817.1_2735,49.69
lcl|U00096.3_cds_AAC75818.1_2736,49.02
lcl|U00096.3_cds_AAC75819.1_2737,51.64
lcl|U00096.3_cds_ACO60004.1_2738,24.11
lcl|U00096.3_cds_AAC75820.2_2739,41.12
lcl|U00096.3_cds_AAC75821.1_2740,50.35
lcl|U00096.3_cds_AAC75822.1_2741,51.89
lcl|U00096.3_cds_AAC75823.1_2742,50.76
lcl|U00096.3_cds_AAC75824.1_2743,46.13
lcl|U00096.3_cds_AAC75825.1_2744,48.59
lcl|U00096.3_cds_AAC75826.1_2745,53.78
lcl|U00096.3_cds_AAC75827.1_2746,51.46
lcl|U00096.3_cds_AAC75828.1_2747,49.84
lcl|U00096.3_cds_AAC75829.1_2748,53.24
lcl|U00096.3_cds_AAC75830.1_2749,53.99
lcl|U00096.3_cds_AAC75831.1_2750,52.25
lcl|U00096.3_cds_AAC75832.1_2751,52.67
lcl|U00096.3_cds_AAC75833.1_2752,54.02
lcl|U00096.3_cds_AAC75834.1_2753,52.42
lcl|U00096.3_cds_AAC75835.1_2754,47.8
lcl|U00096.3_cds_AAC75836.1_2755,48.88
lcl|U00096.3_cds_AAC75837.1_2756,51.36
lcl|U00096.3_cds_AAC75838.1_2757,52.33
lcl|U00096.3_cds_AAC75839.1_2758,54.97
lcl|U00096.3_cds_AAC75840.2_2759,52.78
lcl|U00096.3_cds_AAC75841.2_2760,53.52
lcl|U00096.3_cds_AAC75842.1_2761,49.07
lcl|U00096.3_cds_AAC75843.1_2762,47.68
lcl|U00096.3_cds_AAC75844.1_2763,54.5
lcl|U00096.3_cds_AAC75845.2_2764,51.09
lcl|U00096.3_cds_AAC75846.1_2765,48.94
lcl|U00096.3_cds_AAC75847.1_2766,48.22
lcl|U00096.3_cds_AAC75848.1_2767,52.23
lcl|U00096.3_cds_AAC75849.1_2768,54.55
lcl|U00096.3_cds_AAC75850.1_2769,49.13
lcl|U00096.3_cds_AAC75851.2_2770,46.49
lcl|U00096.3_cds_AAC75852.1_2771,55.89
lcl|U00096.3_cds_AAC75853.1_2772,54.5
lcl|U00096.3_cds_AAC75854.1_2773,54.65
lcl|U00096.3_cds_AAC75855.1_2774,52.82
lcl|U00096.3_cds_AAC75856.2_2775,53.51
lcl|U00096.3_cds_AAC75857.1_2776,52.55
lcl|U00096.3_cds_AAC75858.1_2777,55.28
lcl|U00096.3_cds_AAC75859.1_2778,54.56
lcl|U00096.3_cds_AAC75860.1_2779,51.16
lcl|U00096.3_cds_AAC75861.1_2780,53.61
lcl|U00096.3_cds_AAC75862.1_2781,54.94
lcl|U00096.3_cds_AAC75863.2_2782,52.7
lcl|U00096.3_cds_AAC75864.1_2783,52.3
lcl|U00096.3_cds_AAC75865.1_2784,54.14
lcl|U00096.3_cds_AAC75866.1_2785,51.07
lcl|U00096.3_cds_AAC75867.1_2786,52.85
lcl|U00096.3_cds_AAC75868.1_2787,53.89
lcl|U00096.3_cds_AAC75869.1_2788,49.34
lcl|U00096.3_cds_AYC08238.1_2789,42.18
lcl|U00096.3_cds_AAC75870.1_2790,53.62
lcl|U00096.3_cds_AAC75871.1_2791,49.86
lcl|U00096.3_cds_AAC75872.1_2792,43.38
lcl|U00096.3_cds_AAC75873.1_2793,54.37
lcl|U00096.3_cds_AAC75874.1_2794,55.53
lcl|U00096.3_cds_AAC75875.1_2795,52.64
lcl|U00096.3_cds_AAC75876.1_2796,52.71
lcl|U00096.3_cds_AAC75877.1_2797,53.05
lcl|U00096.3_cds_AAC75878.1_2798,53.42
lcl|U00096.3_cds_AAC75879.1_2799,50.94
lcl|U00096.3_cds_AAC75880.1_2800,51.16
lcl|U00096.3_cds_AAC75881.1_2801,51.97
lcl|U00096.3_cds_AAC75882.1_2802,49.58
lcl|U00096.3_cds_AAC75883.2_2803,53.55
lcl|U00096.3_cds_AAC75884.1_2804,44.47
lcl|U00096.3_cds_AAC75885.2_2805,37.44
lcl|U00096.3_cds_AAC75886.1_2806,39.63
lcl|U00096.3_cds_AAC75887.2_2807,31.68
lcl|U00096.3_cds_ACO60005.1_2808,25.93
lcl|U00096.3_cds_AAC75888.2_2809,32.86
lcl|U00096.3_cds_AAC75890.1_2810,32.72
lcl|U00096.3_cds_AAC75891.1_2811,34.71
lcl|U00096.3_cds_AAC75892.1_2812,33.79
lcl|U00096.3_cds_AAC75899.1_2813,55.08
lcl|U00096.3_cds_AAC75900.3_2814,53.01
lcl|U00096.3_cds_AYC08239.1_2815,42.77
lcl|U00096.3_cds_AAC75903.2_2816,50.93
lcl|U00096.3_cds_AAC75904.1_2817,52.99
lcl|U00096.3_cds_AAC75905.1_2818,53.7
lcl|U00096.3_cds_AAC75906.1_2819,52.08
lcl|U00096.3_cds_AAC75907.1_2820,45.76
lcl|U00096.3_cds_AAT48152.1_2821,49.96
lcl|U00096.3_cds_AAC75909.1_2822,53.63
lcl|U00096.3_cds_AAC75910.1_2823,51.49
lcl|U00096.3_cds_AAC75911.2_2824,52.81
lcl|U00096.3_cds_AAC75912.1_2825,49.09
lcl|U00096.3_cds_AAC75913.1_2826,52.21
lcl|U00096.3_cds_AAC75914.2_2827,50.45
lcl|U00096.3_cds_AAC75915.1_2828,43.18
lcl|U00096.3_cds_AAC75916.1_2829,52.21
lcl|U00096.3_cds_AAC75917.2_2830,52.67
lcl|U00096.3_cds_AAC75918.1_2831,54.49
lcl|U00096.3_cds_AAC75919.1_2832,52.94
lcl|U00096.3_cds_AAC75920.2_2833,48.89
lcl|U00096.3_cds_AAC75921.1_2834,48.94
lcl|U00096.3_cds_AAT48153.1_2835,52.56
lcl|U00096.3_cds_AAC75924.2_2836,54.81
lcl|U00096.3_cds_AAC75925.2_2837,52.86
lcl|U00096.3_cds_AAC75926.2_2838,49.0
lcl|U00096.3_cds_ACO60006.1_2839,34.13
lcl|U00096.3_cds_AYC08240.1_2840,44.44
lcl|U00096.3_cds_AAC75927.1_2841,50.09
lcl|U00096.3_cds_AAC75928.1_2842,53.1
lcl|U00096.3_cds_AAC75929.1_2843,53.55
lcl|U00096.3_cds_AAC75930.1_2844,56.63
lcl|U00096.3_cds_AAC75931.1_2845,48.38
lcl|U00096.3_cds_AAC75932.1_2846,53.07
lcl|U00096.3_cds_AAC75933.1_2847,51.34
lcl|U00096.3_cds_AAC75934.1_2848,53.43
lcl|U00096.3_cds_AAC75935.1_2849,49.44
lcl|U00096.3_cds_AAC75936.1_2850,53.92
lcl|U00096.3_cds_AAC75937.1_2851,51.97
lcl|U00096.3_cds_AAC75938.1_2852,43.59
lcl|U00096.3_cds_AAC75939.1_2853,50.76
lcl|U00096.3_cds_AAC75940.1_2854,54.97
lcl|U00096.3_cds_AAC75941.1_2855,55.95
lcl|U00096.3_cds_AAC75942.1_2856,52.56
lcl|U00096.3_cds_AAC75943.1_2857,54.61
lcl|U00096.3_cds_AYC08241.1_2858,25.0
lcl|U00096.3_cds_AAC75944.1_2859,54.95
lcl|U00096.3_cds_AAC75945.1_2860,59.54
lcl|U00096.3_cds_AAC75946.1_2861,53.54
lcl|U00096.3_cds_AAC75947.2_2862,51.3
lcl|U00096.3_cds_AAC75948.1_2863,46.67
lcl|U00096.3_cds_AAC75949.1_2864,51.91
lcl|U00096.3_cds_ACO60007.1_2865,35.0
lcl|U00096.3_cds_AAC75950.1_2866,52.96
lcl|U00096.3_cds_AAC75951.1_2867,51.82
lcl|U00096.3_cds_AAC75953.1_2868,54.36
lcl|U00096.3_cds_AAC75954.1_2869,54.97
lcl|U00096.3_cds_AAC75955.1_2870,53.92
lcl|U00096.3_cds_AAC75956.2_2871,49.36
lcl|U00096.3_cds_AAC75957.1_2872,53.14
lcl|U00096.3_cds_AAC75958.2_2873,44.59
lcl|U00096.3_cds_AAC75959.1_2874,52.63
lcl|U00096.3_cds_AAC75960.1_2875,50.79
lcl|U00096.3_cds_AAC75961.1_2876,49.94
lcl|U00096.3_cds_AAC75962.1_2877,51.11
lcl|U00096.3_cds_AAC75963.1_2878,52.32
lcl|U00096.3_cds_AAC75964.1_2879,51.47
lcl|U00096.3_cds_AAC75965.1_2880,50.28
lcl|U00096.3_cds_AAC75966.1_2881,48.04
lcl|U00096.3_cds_AAC75967.1_2882,56.63
lcl|U00096.3_cds_AAT48154.1_2883,50.94
lcl|U00096.3_cds_AAC75970.1_2884,49.82
lcl|U00096.3_cds_AAC75971.1_2885,42.34
lcl|U00096.3_cds_AAT48155.1_2886,55.72
lcl|U00096.3_cds_AAC75973.2_2887,51.52
lcl|U00096.3_cds_AAC75974.1_2888,54.61
lcl|U00096.3_cds_AAC75975.1_2889,54.27
lcl|U00096.3_cds_AAC75976.2_2890,40.91
lcl|U00096.3_cds_QNV50537.1_2891,50.0
lcl|U00096.3_cds_AAC75977.1_2892,48.15
lcl|U00096.3_cds_AYC08242.1_2893,42.86
lcl|U00096.3_cds_AAC75979.1_2894,53.25
lcl|U00096.3_cds_AAC75980.1_2895,53.12
lcl|U00096.3_cds_AAC75981.1_2896,55.22
lcl|U00096.3_cds_AAC75982.1_2897,54.8
lcl|U00096.3_cds_AAC75983.2_2898,53.14
lcl|U00096.3_cds_AAC75984.1_2899,53.42
lcl|U00096.3_cds_AAC75985.2_2900,51.06
lcl|U00096.3_cds_AAC75986.1_2901,53.0
lcl|U00096.3_cds_AAC75987.2_2902,55.45
lcl|U00096.3_cds_AAC75988.1_2903,51.35
lcl|U00096.3_cds_AAC75989.1_2904,51.32
lcl|U00096.3_cds_AAC75990.2_2905,47.77
lcl|U00096.3_cds_AAC75991.1_2906,55.56
lcl|U00096.3_cds_AAC75992.1_2907,53.21
lcl|U00096.3_cds_AAC75993.1_2908,44.54
lcl|U00096.3_cds_AAC75994.1_2909,52.63
lcl|U00096.3_cds_AAC75995.1_2910,52.5
lcl|U00096.3_cds_AAC75996.2_2911,48.62
lcl|U00096.3_cds_AAC75997.1_2912,52.64
lcl|U00096.3_cds_AAC75998.1_2913,55.18
lcl|U00096.3_cds_AAC75999.1_2914,47.46
lcl|U00096.3_cds_AAC76000.2_2915,51.11
lcl|U00096.3_cds_AAC76001.2_2916,49.72
lcl|U00096.3_cds_AAC76002.2_2917,52.2
lcl|U00096.3_cds_QNV50538.1_2918,50.0
lcl|U00096.3_cds_AAC76003.1_2919,51.69
lcl|U00096.3_cds_AAC76004.1_2920,53.26
lcl|U00096.3_cds_QNV50515.1_2921,57.26
lcl|U00096.3_cds_QNV50539.1_2922,41.67
lcl|U00096.3_cds_QNV50516.1_2923,50.2
lcl|U00096.3_cds_AAC76007.1_2924,44.04
lcl|U00096.3_cds_AAC76008.2_2925,51.73
lcl|U00096.3_cds_AAT48156.1_2926,52.03
lcl|U00096.3_cds_AAC76011.1_2927,53.48
lcl|U00096.3_cds_AAC76012.1_2928,53.45
lcl|U00096.3_cds_AAC76013.1_2929,54.57
lcl|U00096.3_cds_AAT48157.1_2930,55.56
lcl|U00096.3_cds_AAT48158.1_2931,57.55
lcl|U00096.3_cds_AAC76015.1_2932,56.67
lcl|U00096.3_cds_AAC76016.1_2933,55.03
lcl|U00096.3_cds_AYC08243.1_2934,50.38
lcl|U00096.3_cds_AAC75252.2_2935,55.05
lcl|U00096.3_cds_AAT48159.1_2936,52.81
lcl|U00096.3_cds_AAC76020.1_2937,53.49
lcl|U00096.3_cds_AAC76021.1_2938,50.28
lcl|U00096.3_cds_AAC76022.1_2939,47.47
lcl|U00096.3_cds_AAC76023.1_2940,51.93
lcl|U00096.3_cds_AAC76024.1_2941,52.47
lcl|U00096.3_cds_AAC76025.2_2942,53.4
lcl|U00096.3_cds_AAC76026.1_2943,52.21
lcl|U00096.3_cds_AAC76027.1_2944,54.97
lcl|U00096.3_cds_AAC76028.1_2945,54.4
lcl|U00096.3_cds_AAC76029.1_2946,54.75
lcl|U00096.3_cds_AAC76030.1_2947,52.93
lcl|U00096.3_cds_AAC76031.1_2948,54.11
lcl|U00096.3_cds_AAC76032.1_2949,54.51
lcl|U00096.3_cds_AAC76033.1_2950,54.33
lcl|U00096.3_cds_AAC76034.1_2951,45.49
lcl|U00096.3_cds_AYC08244.1_2952,50.0
lcl|U00096.3_cds_AAC76037.1_2953,52.07
lcl|U00096.3_cds_AAC76038.1_2954,47.47
lcl|U00096.3_cds_AAC76039.1_2955,54.35
lcl|U00096.3_cds_AAC76041.1_2956,50.23
lcl|U00096.3_cds_AAC76042.1_2957,53.06
lcl|U00096.3_cds_AAC76044.1_2958,51.01
lcl|U00096.3_cds_AAC76045.1_2959,51.06
lcl|U00096.3_cds_AAC76046.2_2960,50.47
lcl|U00096.3_cds_AAC76047.1_2961,54.64
lcl|U00096.3_cds_AAC76048.2_2962,51.33
lcl|U00096.3_cds_AAT48160.1_2963,47.36
lcl|U00096.3_cds_AAC76050.1_2964,48.45
lcl|U00096.3_cds_AAT48161.1_2965,54.59
lcl|U00096.3_cds_AAC76053.1_2966,56.4
lcl|U00096.3_cds_AAC76054.1_2967,49.46
lcl|U00096.3_cds_AAC76055.1_2968,54.67
lcl|U00096.3_cds_AAC76056.1_2969,52.3
lcl|U00096.3_cds_AAC76057.1_2970,42.17
lcl|U00096.3_cds_AAC76058.1_2971,40.07
lcl|U00096.3_cds_AAT48162.1_2972,53.21
lcl|U00096.3_cds_AAC76060.1_2973,51.91
lcl|U00096.3_cds_AAC76061.1_2974,51.67
lcl|U00096.3_cds_AAC76062.1_2975,53.04
lcl|U00096.3_cds_AAC76063.1_2976,34.23
lcl|U00096.3_cds_AAC76064.1_2977,50.52
lcl|U00096.3_cds_AAC76065.1_2978,50.48
lcl|U00096.3_cds_AAC76066.1_2979,53.57
lcl|U00096.3_cds_AAC76067.1_2980,53.78
lcl|U00096.3_cds_AAC76068.1_2981,56.52
lcl|U00096.3_cds_AAC76069.1_2982,48.23
lcl|U00096.3_cds_AAC76070.1_2983,50.79
lcl|U00096.3_cds_AAC76071.2_2984,51.35
lcl|U00096.3_cds_AAC76073.3_2985,56.1
lcl|U00096.3_cds_AAC76074.1_2986,50.13
lcl|U00096.3_cds_AAC76075.3_2987,53.55
lcl|U00096.3_cds_AAC76076.1_2988,53.1
lcl|U00096.3_cds_AYC08246.1_2989,45.03
lcl|U00096.3_cds_AAC76077.1_2990,51.83
lcl|U00096.3_cds_AAC76078.2_2991,49.48
lcl|U00096.3_cds_AAC76079.1_2992,43.66
lcl|U00096.3_cds_b3046_2993,41.6
lcl|U00096.3_cds_AAC76080.3_2994,53.01
lcl|U00096.3_cds_AAC76081.1_2995,55.08
lcl|U00096.3_cds_AAC76083.2_2996,38.67
lcl|U00096.3_cds_AAC76084.1_2997,39.91
lcl|U00096.3_cds_AAC76085.1_2998,45.27
lcl|U00096.3_cds_AAC76086.1_2999,42.54
lcl|U00096.3_cds_AAC76087.1_3000,50.42
lcl|U00096.3_cds_ACO60008.1_3001,36.67
lcl|U00096.3_cds_ACO60009.1_3002,38.33
lcl|U00096.3_cds_AAC76088.1_3003,55.72
lcl|U00096.3_cds_AAC76089.1_3004,55.97
lcl|U00096.3_cds_AAC76090.1_3005,55.38
lcl|U00096.3_cds_AAC76091.1_3006,52.66
lcl|U00096.3_cds_AAC76092.1_3007,56.26
lcl|U00096.3_cds_AAC76093.1_3008,52.43
lcl|U00096.3_cds_AAC76094.2_3009,50.95
lcl|U00096.3_cds_AAC76095.1_3010,53.88
lcl|U00096.3_cds_AAC76096.1_3011,49.62
lcl|U00096.3_cds_AAC76097.1_3012,53.84
lcl|U00096.3_cds_AAC76098.1_3013,53.96
lcl|U00096.3_cds_AAC76099.1_3014,55.26
lcl|U00096.3_cds_AAC76100.1_3015,57.69
lcl|U00096.3_cds_AAC76101.1_3016,51.85
lcl|U00096.3_cds_AAC76102.1_3017,52.29
lcl|U00096.3_cds_AAC76103.1_3018,52.99
lcl|U00096.3_cds_AAC76104.1_3019,53.65
lcl|U00096.3_cds_AAC76105.1_3020,56.34
lcl|U00096.3_cds_AAC76106.1_3021,53.69
lcl|U00096.3_cds_AAC76107.1_3022,54.77
lcl|U00096.3_cds_AAC76108.3_3023,55.29
lcl|U00096.3_cds_AAC76109.1_3024,52.55
lcl|U00096.3_cds_AAC76110.1_3025,51.73
lcl|U00096.3_cds_AAT48164.1_3026,54.54
lcl|U00096.3_cds_AAC76112.1_3027,45.56
lcl|U00096.3_cds_AAT48165.1_3028,49.65
lcl|U00096.3_cds_AAC76114.1_3029,51.91
lcl|U00096.3_cds_AAC76115.1_3030,54.46
